,folder,art_movement,jpeg,image_name,scrape_state
167,train,Impressionismo,https://www.copia-di-arte.com/kunst/michael_peter_ancher/annaancherimgarten.jpg,michael_peter_ancher-anna_ancher_in_the_garden,saved
168,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/sitzenderakt.jpg,ernst_ludwig_kirchner-untitled_39,saved
169,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin_706/portrait_jean_paul_aube_1837_hi.jpg,paul_gauguin-portrait_of_jean_paul_aube_and_his_son,saved
170,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin/landschaft_in_der_normandie.jpg,paul_gauguin-landschaft_in_der_normandie,saved
171,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/ingeborg_kuhn/9767004.jpg,ingeborg_kuhn-kuhe_40,saved
172,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/chamissopeterschlemihl-3.jpg,ernst_ludwig_kirchner-untitled_42,saved
173,train,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/weisse_nacht_asgaardstrand.jpg,edvard_munch-weisse_nacht_asgaardstrand,saved
174,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/van_rijn_adam_und_eva.jpg,rembrandt_van_rijn-adam_und_eva,saved
175,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/noartist/r/renoir__the_bather__c1915.jpg,pierreauguste_renoir-renoir_the_bather_43,saved
176,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/west_cowes_.jpg,william_turner-west_cowes_wc_and_gouache,saved
177,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/handstudien.jpg,albrecht_duerer-study_of_hands,saved
178,train,Classicismo,https://www.copia-di-arte.com/kunst/joh_heinrich_wilhelm_tischbein/nymphe_taefelchen_griffel_hi.jpg,joh_heinrich_wilhelm_tischbein-nymph_with_tafelchen_and_slat,saved
179,train,Barocco,https://www.copia-di-arte.com/kunst/jacob_jordaens/das_juengste_gericht.jpg,jacob_jordaens-the_last_judgement,saved
180,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage//KA21149_v1.jpg,karen_armitage-magnolia_dedudata,saved
181,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/provencal_arrangement_of_pinks.jpg,karen_armitage-provencal_arrangement_of_pinks_and_eucalyptus,saved
182,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/noartist/r/renoir__the_bather__c1903.jpg,pierreauguste_renoir-renoir_the_bather_44,saved
183,train,Espressionismo,https://www.copia-di-arte.com/kunst/lovis_corinth/selbstbildnis1911-2.jpg,lovis_corinth-untitled_45,saved
184,train,Espressionismo,https://www.copia-di-arte.com/kunst/louis_anquetin/frau_strasse_hi.jpg,louis_anquetin-woman_on_the_strasse,saved
185,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/a/aduerer__lamentation_of_christ.jpg,albrecht_duerer-adurer_lamentation_of_christ_paint,saved
186,train,Barocco,https://www.copia-di-arte.com/kunst/claude_lorrain_199/aeneas_in_delas.jpg,claude_lorrain-aeneas_in_delos,saved
187,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/julian_barrow/barrow_egerton_crescent_london.jpg,julian_barrow-egerton_crescent_london_oil_on_canvas,saved
188,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/hafen_von_odessa.jpg,wassily_kandinsky-hafen_von_odessa,saved
189,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/agapanthus-umbrellatus-from-les-liliacees.jpg,pierre_joseph_redoute-agapanthus_umbrellatus_from_`les_lilia,saved
190,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/berlin.jpg,ernst_ludwig_kirchner-friedrichstrasse_berlin,saved
191,test,Barocco,https://www.copia-di-arte.com/kunst/jan_vermeer_van_delft/6145000.jpg,johannes_vermeer-lady_with_her_maid_holding_a_letter,saved
192,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/skull.jpg,albrecht_duerer-adurer_skull_draw,saved
193,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/jeremias_ueber_die_zerstoerung_jerusalems_trauernd.jpg,rembrandt_van_rijn-untitled_47,saved
194,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/rape_sabine_women_hi.jpg,peter_paul_rubens-the_rape_of_the_sabine_women_48,saved
195,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/1016833_v1-1.jpg,peter_paul_rubens-leda_col_cigno,saved
196,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/blaue_harmonie.jpg,pierre_bonnard-blue_harmony,saved
197,test,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/edvard_munch_lolosung_separation.jpg,edvard_munch-lolosung_separation,saved
198,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/akg/pics/paulgauguinfrauenauftahiti1891-2_hi.jpg,paul_gauguin-paul_gauguin_women_in_tahiti_49,saved
199,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/erzherzog_albrecht_vii_oester_hi.jpg,peter_paul_rubens-archduke_albrecht_vii_of_austria_um,saved
200,train,Barocco,https://www.copia-di-arte.com/kunst/giovanni_paolo_pannini/innenansicht_kirche_san_giova_hi.jpg,giovanni_paolo_pannini-interior_view_of_the_church_san_giova,saved
201,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/Paysage-a-l-olivier.jpg,pierre_bonnard-paysage_a_lolivier,saved
202,train,Rinascimento,https://www.copia-di-arte.com/kunst/raffael_eigntl_rafaello_santi/bildnis_einer_jungen_frau_donn.jpg,raffaello_raffaello_sanzio-bildnis_einer_jungen_frau_donna_v,saved
203,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/blick_auf_die_seine_bei_vernonnet.jpg,pierre_bonnard-blick_auf_die_seine_bei_vernonnet,saved
204,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/c/cloth_of_veronica__duerer__151.jpg,albrecht_duerer-cloth_of_veronica_durer,saved
205,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/study_portrait_manet_hi.jpg,edgar_degas-study_for_a_portrait_of_manet,saved
206,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/knowles_james/elbialedelabugambilialowres.jpg,james_knowles-el_biale_de_la_bugambilia,saved
207,validation,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726//Flusslandschaft-mit-Angler.jpg,august_macke-riverside_with_anglerum,saved
208,validation,Barocco,https://www.copia-di-arte.com/kunst/david_dj_teniers/seated_man_removing_shoe_pane_hi.jpg,david_teniers-seated_man_removing_his_shoe_panel,saved
209,test,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/a/albrecht_duerer_sick_self_port.jpg,albrecht_duerer-albrecht_durer_sick_selfportrait,saved
210,validation,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci/studies_of_horses_legs_pen_and.jpg,leonardo_da_vinci-studies_of_horses_legs_pen_and_ink_on_pape,saved
211,train,Classicismo,https://www.copia-di-arte.com/kunst/franz_xaver_winterhalter//Adelina-Patti.jpg,franz_xaver_winterhalter-adelina_patti,saved
212,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/t/the_penitent__duerer__c1510.jpg,albrecht_duerer-the_penitent_durer,saved
213,validation,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/bluehender-obstgarten-mit-blick-auf-arles.jpg,vincent_van_gogh-view_of_arles,saved
214,train,Romanticismo,https://www.copia-di-arte.com/kunst/eugene_delacroix/bride_abydos_hi.jpg,ferdinand_victor_eugene_delacroix-the_bride_of_abydos,saved
215,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/branch_seine_near_giverny_hi.jpg,claude_monet-ramo_della_senna_vicino_a_giverny,saved
216,validation,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin/tempel_parahi_marae_hi.jpg,paul_gauguin-il_tempio_te_di_parahi_marae_e_qui,saved
217,validation,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_karl_stieler/alexander-freiherr-von--humboldt.jpg,joseph_karl_stieler-humboldt_alexander_freiherr_von_portrait,saved
218,train,Romanticismo,https://www.copia-di-arte.com/kunst/johann_oberer/1009273_v1.jpg,johann_obererum_nach-flower_painting_with_a_butterfly_and_gr,saved
219,validation,Classicismo,https://www.copia-di-arte.com/kunst/akg/pics/gdtiepolorinaldovorstatuearmidas_hi.jpg,giovanni_domenico_tiepolo-gdtiepolo_rinaldo_befarmida_statue,saved
220,train,Rinascimento,https://www.copia-di-arte.com/kunst/vittore_carpaccio/madonna_kind_johannesknaben_hi.jpg,vittore_carpaccioum-madonna_with_child_and_johannesknaben,saved
221,train,Romanticismo,https://www.copia-di-arte.com/kunst/john_constable/flatford_mill_from_a_lock_on_t.jpg,john_constable-flatford_mill_from_a_lock_on_the_stour,saved
222,test,Barocco,https://www.copia-di-arte.com/kunst/charles_le_brun_3666/financial_order_regained_1662_hi.jpg,charles_le_brun-financial_order_regained_in_ceiling_painting,saved
223,validation,Impressionismo,https://www.copia-di-arte.com/kunst/max_liebermann/selbstportrait_an_der_staffelei.jpg,max_liebermann-untitled_50,saved
224,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/a/aduerer_banqueting_party__deat.jpg,albrecht_duerer-adurer_banqueting_party_&_death_draw,saved
225,validation,Espressionismo,https://www.copia-di-arte.com/kunst/lovis_corinth/fraumitmaske.jpg,lovis_corinth-untitled_51,saved
226,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/portraet_des_dichters_jeremias.jpg,rembrandt_van_rijn-portrait_of_the_poet_jeremias_de_decker,saved
227,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/david-vor-saul-die-harfe-spielend_van-rijn.jpg,rembrandt_van_rijn-david_in_front_of_saul_the_harp_playing,saved
228,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/mark_adlington/underwater-bear.jpg,mark_adlington-underwater_bear_mixed_media_on_paper,saved
229,validation,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/paar.jpg,ernst_ludwig_kirchner-untitled_52,saved
230,train,Rinascimento,https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/studies_male_nudes_red_chalk_hi.jpg,michelangelo_buonarroti-studies_of_male_nudes_red_chalk,saved
231,train,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/v/vgogh__bird_s_nests__1885.jpg,vincent_van_gogh-vgogh_bird_s_nests,saved
232,validation,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/edvard_munch_der-schrei-auf-pappe-munch.jpg,edvard_munch-der_schrei_53,saved
233,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lothar_lueder/boeschungaufruegen_lueder.jpg,lothar_luder-boschung_auf_rugen,saved
234,validation,Barocco,https://www.copia-di-arte.com/kunst/jan_vermeer_van_delft/milchausgiessende-magd_vermeer.jpg,johannes_vermeer-la_lattaia,saved
235,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/nielsen/n-art_yn009.jpg,yvonne_nielsen-ruben_madsen,saved
236,validation,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/beach-with-figures-and-a-jetty_turner.jpg,william_turner-beach_with_figures_and_a_jetty_wc_&_gouache,saved
237,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/philipp-melanchthon-1.jpg,lucas_cranach_il_vecchio-portrait_of_philipp_melanchthon_55,saved
238,train,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726/nacktes-maedchen-mit-kopftuch.jpg,august_macke-nacktes_madchen_mit_kopftuch,saved
239,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/Ramsgate-1.jpg,william_turner-wturner_ramsgate,saved
240,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/ernakirchner.jpg,ernst_ludwig_kirchner-untitled_57,saved
241,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/flowers_c1879.jpg,paul_cezanne-flowers_58,saved
242,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/mark_adlington/yellow_bear.jpg,mark_adlington-yellow_bear,saved
243,train,Espressionismo,https://www.copia-di-arte.com/kunst/christian_rohlfs/rohlfs_birkenwald.jpg,christian_rohlfs-birch_woods_in_autumn,saved
244,test,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/rosa_rapa_ah49938_hi.jpg,pierre_joseph_redoute-rosa_rapa_59,saved
245,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/die_wassertraegerin.jpg,francisco_jose_de_goya-die_wassertragerinum,saved
246,train,Classicismo,https://www.copia-di-arte.com/kunst/noartist/n/npoussin_hlgfamilie_auf_der_tr.jpg,nicolas_poussin-npoussin_hlgfamilie_auf_der_treppe,saved
247,train,Rinascimento,https://www.copia-di-arte.com/kunst/robinet_testard/fv_1_fol115v_lamium_album_whi_hi.jpg,robinet_testardfl-ms_fr_fv_vi_#_folv_lamium_album_or_white_d,saved
248,train,Espressionismo,https://www.copia-di-arte.com/kunst/lovis_corinth/blumenstilleben_hi.jpg,lovis_corinth-flower_still_life,saved
249,train,Classicismo,https://www.copia-di-arte.com/kunst/sir_thomas_lawrence_980/sir_nicholas_vansittart_1766_hi.jpg,sir_thomas_lawrence-sir_nicholas_vansittart,saved
250,train,Classicismo,https://www.copia-di-arte.com/kunst/sir_thomas_lawrence_980/lady_wallscourt_hi.jpg,sir_thomas_lawrence-lady_wallscourt,saved
251,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/joan_thewsey_1/the_white_lilies.jpg,joan_thewsey-the_white_lilies_60,saved
252,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/le_dejeuner.jpg,pierre_bonnard-le_dejeuner_61,saved
253,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_wrightofderby/portrait_dr_erasmus_darwin_17_hi.jpg,joseph_wright_of_derby-portrait_of_dr_erasmus_darwin_scienti_63,saved
254,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/maria-palafox.jpg,francisco_jose_de_goya-untitled_64,saved
255,train,Romanticismo,https://www.copia-di-arte.com/kunst/john_constable//Die-Valley-Farm.jpg,john_constable-the_valley_farm,saved
256,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/fehmarnbucht-mit-booten.jpg,ernst_ludwig_kirchner-fehmarnbucht_mit_booten,saved
257,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/hl_caecilie_poussin_nicolas.jpg,nicolas_poussin-holy_cacilie_drittel,saved
258,validation,Impressionismo,https://www.copia-di-arte.com/kunst/edouard_manet_739//Interior-at-Arcachon.jpg,edouard_manet-interior_at_arcachon_jh,saved
259,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin_706/breton_village_snow_hi.jpg,paul_gauguin-breton_village_under_snow,saved
260,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/teacher_2005_acrylic_on_canvas.jpg,lincoln_seligman-teacher_acrylic_on_canvas,saved
261,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/mark_adlington/1-dzik.jpg,mark_adlington-dzik,saved
262,train,Impressionismo,https://www.copia-di-arte.com/kunst/edgar_degas_641/waiting.jpg,edgar_degas-waiting,saved
263,test,Post-impressionismo,https://www.copia-di-arte.com/kunst/paul_gauguin_706/grape_harvest_arles_human_ang_hi.jpg,paul_gauguin-grape_harvest_at_arles_human_anguish,saved
264,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/36939.jpg,paul_cezanne-die_versuchung_des_heiligen_antonius_la_tentati,saved
265,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/Christus-am-Kreuz.jpg,francisco_jose_de_goya-christ_on_the_cross,saved
266,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/landschaftsonnenuntergang.jpg,jeanbabtistecamille_corot-landscape_at_sunset,saved
267,validation,Classicismo,https://www.copia-di-arte.com/kunst/jacques_louis_david/seriziat_david-1.jpg,jacques_louis_david-madame_pierre_seriziat_nee_emilie_pecoul,saved
268,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/la_fruitiere.jpg,pierre_bonnard-la_fruitiere,saved
269,train,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/geburt_des_dauphin_in_fontaine.jpg,peter_paul_rubens-the_birth_of_the_dauphin_at_fontainebleau_,saved
270,validation,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/angelika_und_der_verletzte_meo.jpg,ferdinand_victor_eugene_delacroix-angelica_and_the_wounded_m,saved
271,train,Classicismo,https://www.copia-di-arte.com/kunst/jacob_philipp_hackert/herbst_weinlese_sorrent_hi.jpg,jacob_philipp_hackert-autunnovendemmia_a_sorrento,saved
272,validation,Classicismo,https://www.copia-di-arte.com/kunst/sir_thomas_lawrence_980/portrait_angerstein_hi.jpg,sir_thomas_lawrence-portrait_of_mrs_angerstein,saved
273,test,Classicismo,https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/koenig_lear_verstoesst_seine_t.jpg,johann_heinrich_fussli-konig_lear_verstot_seine_tochter_cord,saved
274,train,Impressionismo,https://www.copia-di-arte.com/kunst/edouard_manet_739/akg3fk-m1-s1-c.jpg,edouard_manet-manet_blonde_with_bare_breasts,saved
275,train,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/the-draughtsman-of-the-lute.jpg,albrecht_duerer-the_draughtsman_of_the_lute_durer,saved
276,validation,Romanticismo,https://www.copia-di-arte.com/kunst/iwan_kramskoi/kramskoi_seine_tochter_portrti.jpg,iwan_nikolajewitsch_kramskoi-kramskoi_seine_tochter_portrati,saved
277,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/volksfest-im-september_pissarro.jpg,camille_pissarro-public_festival_in_september_pontoise,saved
278,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/der_gefluegelmarkt.jpg,camille_pissarro-the_poultry_market_in_gisors,saved
279,test,Classicismo,https://www.copia-di-arte.com/kunst/johann_heinrich_fuessli/ruetlischwur-2.jpg,johann_heinrich_fussli-ruetli_oath_69,saved
280,test,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/d/descent_into_hell__duerer__151.jpg,albrecht_duerer-descent_into_hell_durer_70,saved
281,test,Barocco,https://www.copia-di-arte.com/kunst/peter_paul_rubens/rubens_dianas.jpg,peter_paul_rubens-dianas_heimkehr_von_der_jagd,saved
282,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/feixdemartinez_daniela/1-glamour.jpg,daniela_feix_de_martinez-glamour,saved
283,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/judy_joel/cloud_beach_1.jpg,judy_joel-cloud_beach_71,saved
